trade_date,model,top_n,daily_return,cumulative_nav,turnover,drawdown
2024-10-25,tucker,20,-0.009722413579754424,0.9902775864202455,1.0,-0.009722413579754452
2024-10-28,tucker,20,0.03659764613186652,1.0265194151003725,0.0,0.0
2024-10-29,tucker,20,0.04234032890867383,1.0699825847668618,0.0,0.0
2024-10-30,tucker,20,0.061305457206074485,1.1355783563285315,0.0,0.0
2024-10-31,tucker,20,0.07686853392922749,1.2228685997412676,0.09999999999999998,0.0
2024-11-01,tucker,20,0.08763428651150632,1.3300338169769184,0.0,0.0
2024-11-04,tucker,20,0.041337714874761386,1.3850143756769007,0.09999999999999998,0.0
2024-11-05,tucker,20,0.033796548533642945,1.431823081244258,0.0,0.0
2024-11-06,tucker,20,-0.03047256871307368,1.3881917540160775,0.0,-0.03047256871307369
2024-11-07,tucker,20,-0.05793002303771107,1.3077737737251656,0.050000000000000044,-0.08663731514321815
2024-11-08,tucker,20,-0.087298061748958,1.193607658072838,0.0,-0.1663721072050397
2024-11-11,tucker,20,-0.06483304894842493,1.116222434351787,0.0,-0.22041874518338767
2024-11-12,tucker,20,-0.04539000844306702,1.0655570886322185,0.050000000000000044,-0.25580394492157044
2024-11-13,tucker,20,-0.017850904343360924,1.0465359309706548,0.0,-0.26908851751348195
2024-11-14,tucker,20,-0.026380400500452567,1.018927893973535,0.0,-0.2883702551518559
2024-11-15,tucker,20,-0.007050393432643648,1.0117440514415263,0.050000000000000044,-0.2933875248314072
2024-11-18,tucker,20,-0.025319793505314325,0.9861269009787967,0.0,-0.311278806790955
2024-11-19,tucker,20,-0.018302239873343694,0.9680785698915257,0.0,-0.3238839472749224
2024-11-20,tucker,20,-0.014857841419560008,0.953695012018403,0.0,-0.3339295723675305
2024-11-21,tucker,20,0.043053768752317825,0.9947551765260823,0.0,-0.30525273020348476
2024-11-22,tucker,20,0.07002547902131322,1.0644133842712522,0.050000000000000044,-0.25660271983723426
2024-11-25,tucker,20,0.06962615857741151,1.1385243993564418,0.0,-0.20484282292260503
2024-11-26,tucker,20,0.048280029838698196,1.1934923913294568,0.0,-0.16645261068685335
2024-11-27,tucker,20,0.054340111461355686,1.2583469009025796,0.0,-0.12115755264325478
2024-11-28,tucker,20,0.05575084454122137,1.3285008033537271,0.0,-0.0721613439844423
2024-11-29,tucker,20,0.018047404725199407,1.3524767950296046,0.0,-0.0554162642396443
2024-12-02,tucker,20,0.04242009257639957,1.4098489858821925,0.0,-0.015346934722528682
2024-12-03,tucker,20,0.06990985459182558,1.5084113234816492,0.0,0.0
2024-12-04,tucker,20,0.06391751077198843,1.6048252204988769,0.0,0.0
2024-12-05,tucker,20,0.030646483852382833,1.6540074707047923,0.0,0.0
2024-12-06,tucker,20,0.015465689498937068,1.679587836675635,0.0,0.0
2024-12-09,tucker,20,-0.02909677568740631,1.630717246144588,0.0,-0.029096775687406318
2024-12-10,tucker,20,-0.041121927456297794,1.5636590098468965,0.0,-0.06902218764467438
2024-12-11,tucker,20,-0.034279491567749905,1.5100575740040136,0.0,-0.10093563371307102
2024-12-12,tucker,20,-0.019390681811362914,1.4807765280696632,0.0,-0.11836910476767548
2024-12-13,tucker,20,-0.025940203565707715,1.4423648834962142,0.0,-0.14123878965981917
2024-12-16,tucker,20,0.013621790009078583,1.4620124750556684,0.0,-0.1295409247846232
2024-12-17,tucker,20,-0.020495071769122086,1.4320484244520506,0.0,-0.14738104600324609
2024-12-18,tucker,20,-0.018973879175490226,1.4048769106730463,0.0,-0.16355853501911333
2024-12-19,tucker,20,-0.010375524544235192,1.3903005758047289,0.0,-0.17223705396883848
2024-12-20,tucker,20,0.012156624366108638,1.4072019376607716,0.0,-0.1621742507697541
2024-12-23,tucker,20,-0.03048671379510202,1.3643009749353947,0.0,-0.1877168045967036
2024-12-24,tucker,20,-0.03642733682400804,1.3146031237921005,0.0,-0.21730611815214096
2024-12-25,tucker,20,-0.06691294845574054,1.2266391527300442,0.0,-0.2696784735248503
2024-12-26,tucker,20,-0.07649081969709827,1.132812518465169,0.0,-0.3255413657273706
2024-12-27,tucker,20,-0.06607234206671787,1.0579649422476782,0.0,-0.370104427320883
2024-12-30,tucker,20,-0.044661145214368606,1.0107150163302436,0.0,-0.3982362849621929
2024-12-31,tucker,20,-0.023441440293349262,0.9870224006213467,0.0,-0.41234249315895566
