left,right,score
688114.SH,688538.SH,0.9999964440970456
300390.SZ,603885.SH,0.999996339065364
600483.SH,601919.SH,0.9999942241591049
600016.SH,601398.SH,0.9999938640045918
601398.SH,601988.SH,0.9999925586764806
