from,to,shift_score
2024-11-01,2024-11-04,0.9398310800821947
2024-11-14,2024-11-15,0.7365277116962593
2024-11-05,2024-11-06,0.6000261318754706
2024-11-21,2024-11-22,0.545762777570617
2024-10-31,2024-11-01,0.5185995939540542
