trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2021-10-27,cp,-0.015970982163299174,-0.01040748313883233,-0.005563499024466845,0.9944365009755332,-0.005563499024466845
2021-10-28,cp,-0.035178614758900786,-0.00876752184215046,-0.026411092916750326,0.9681723461484603,-0.03182765385153974
2021-10-29,cp,-0.029815742250167632,0.012886961124305207,-0.042702703374472836,0.9268287696355152,-0.07317123036448481
2021-11-01,cp,-0.012961698964301016,-0.002818096215675192,-0.010143602748625824,0.9174273867803349,-0.08257261321966514
2021-11-02,cp,-0.017537280221747165,-0.009083886862307322,-0.008453393359439842,0.9096720122011578,-0.09032798779884221
2021-11-03,cp,0.0027707178287443624,-0.004000652466925936,0.006771370295670298,0.9158317382433793,-0.08416826175662073
2021-11-04,cp,0.030146239524961916,0.010464164116708918,0.019682075408252998,0.9338572075767568,-0.06614279242324317
2021-11-05,cp,0.014597085087582928,-0.006433561661363663,0.021030646748946592,0.9534968286232612,-0.04650317137673876
2021-11-08,cp,-0.010385063696424312,0.002649500149388695,-0.013034563845813007,0.9410684133337911,-0.0589315866662089
2021-11-09,cp,-0.009186459996902884,0.002317110137228351,-0.011503570134131235,0.9302427668399902,-0.06975723316000981
2021-11-10,cp,-0.026762843306310447,-0.006622584448203406,-0.02014025885810704,0.9115074367149512,-0.08849256328504884
2021-11-11,cp,-0.009434329790069551,0.014222712996694309,-0.02365704278676386,0.8899438662841321,-0.11005613371586787
2021-11-12,cp,-0.00651518828375428,-0.0013482277165092205,-0.00516696056724506,0.8853455614199804,-0.11465443858001956
2021-11-15,cp,0.009661134722037801,-0.0037580578329948766,0.013419192555032678,0.8972261839864186,-0.10277381601358138
2021-11-16,cp,0.020082081290710117,-0.001943220461770645,0.022025301752480762,0.9169878614289463,-0.08301213857105372
2021-11-17,cp,0.05008477824790023,0.003801781337796628,0.0462829969101036,0.9594288077860647,-0.04057119221393535
2021-11-18,cp,0.009763500790941215,-0.008803197326713641,0.018566698117654858,0.9772422328256101,-0.02275776717438993
2021-11-19,cp,0.016592834141748725,0.011178113418714108,0.005414720723034616,0.9825337265951155,-0.01746627340488449
2021-11-22,cp,9.374624512528129e-05,0.009501272325104226,-0.009407526079978945,0.973290514937713,-0.026709485062286986
2021-11-23,cp,0.013167115799198626,-0.001220832856883458,0.014387948656082084,0.9872941688940885,-0.012705831105911503
2021-11-24,cp,0.013745603177836064,-0.0004007071302298826,0.014146310308065946,1.0012607385726082,0.0
2021-11-25,cp,0.08689217111444389,-0.003275999137628993,0.09016817025207288,1.0915425873149394,0.0
2021-11-26,cp,0.0672416420463275,-0.00607840585906283,0.07332004790539033,1.1715745421076444,0.0
2021-11-29,cp,0.09627871478816949,0.0010609177618714494,0.09521779702629804,1.283129289059228,0.0
2021-11-30,cp,0.07121284860987628,-0.002372646460391814,0.0735854950702681,1.3775489930338125,0.0
2021-12-01,cp,0.057467006213515325,0.0008137596889326026,0.05665324652458272,1.455591615735848,0.0
2021-12-02,cp,0.006074993414459384,0.0006770146714862868,0.005397978742973097,1.46344886833604,0.0
2021-12-03,cp,0.02731884879818136,0.008788436661210097,0.018530412136971264,1.4905671790076913,0.0
2021-12-06,cp,0.0005935817896700168,-0.005572565520193251,0.006166147309863268,1.4997582358087,0.0
2021-12-07,cp,0.015766276727914596,0.001137026041454936,0.01462925068645966,1.5216985750094278,0.0
2021-12-08,cp,0.012151332961153383,0.015626084321952893,-0.00347475136079951,1.5164110508151871,-0.003474751360799555
2021-12-09,cp,0.03415419165084652,0.012630845661698586,0.021523345989147936,1.54904929052365,0.0
2021-12-10,cp,0.013370540497174344,-0.002689189589511809,0.016059730086686153,1.5739266040204323,0.0
2021-12-13,cp,0.05110403226028339,0.00672129957226586,0.04438273268801753,1.6437817677572304,0.0
2021-12-14,cp,0.032953802187926984,-0.006353504672514054,0.03930730686044104,1.708394402114062,0.0
2021-12-15,cp,0.05827656521088727,-0.007707268951022916,0.06598383416191018,1.8211208150262919,0.0
2021-12-16,cp,0.0714398903441615,0.006895989918687784,0.06454390042547371,1.9386630555741065,0.0
2021-12-17,cp,0.05147967707344654,-0.015379992305876056,0.0668596693793226,2.0682814265076988,0.0
2021-12-20,cp,0.008586659122407058,-0.016190373980031647,0.024777033102438707,2.119527303877439,0.0
2021-12-21,cp,-0.023522431349142604,0.007922452687719517,-0.03144488403686212,2.05287901359405,-0.031444884036862186
2021-12-22,cp,-0.043168246638450224,0.0024706807477994364,-0.04563892738624966,1.9591878173598751,-0.0756487006438844
2021-12-23,cp,-0.02407530981868522,0.006170756887698303,-0.030246066706383523,1.8999300919456743,-0.10360669170434178
2021-12-24,cp,0.014979464886591099,-0.007256217579226565,0.022235682465817662,1.94217633417743,-0.08367477473659579
2021-12-27,cp,0.011226526190563435,-0.0016770079341221766,0.012903534124685612,1.9672372727816456,-0.07185094092309907
2021-12-28,cp,0.056876778295908516,0.006663475055529,0.050213303240379516,2.0660187545056075,-0.025245510767397783
2021-12-29,cp,0.05946658112364944,-0.012926166917616722,0.07239274804126616,2.215583529649062,0.0
2021-12-30,cp,0.04055524281822709,0.008061221015356335,0.032494021802870754,2.28757674916756,0.0
2021-12-31,cp,0.0164410255753924,0.004296462680391633,0.012144562895000766,2.315358368874967,0.0
