trade_date,model,quantile,daily_return,cumulative_nav
2021-10-27,pca,1,-0.018450653228463898,0.9815493467715362
2021-10-27,pca,2,0.05073744883872988,1.05073744883873
2021-10-27,pca,3,-0.037384467852492054,0.962615532147508
2021-10-27,pca,4,-0.008795875275286913,0.9912041247247131
2021-10-27,pca,5,-0.0560646451851759,0.9439353548148242
2021-10-28,pca,1,-0.08686548303332825,0.8962865886431789
2021-10-28,pca,2,-0.07695827636395708,0.9698745058650398
2021-10-28,pca,3,0.016956186139206908,0.9789378202910928
2021-10-28,pca,4,-0.0027081551652303193,0.9885197901545422
2021-10-28,pca,5,-0.09281879768778678,0.8563204100859177
2021-10-29,pca,1,0.009644445862938389,0.9049307761250257
2021-10-29,pca,2,0.061521476648855544,1.029542617629936
2021-10-29,pca,3,-0.020360474053762068,0.9590061822008096
2021-10-29,pca,4,-0.0042652945643639195,0.9843034620668297
2021-10-29,pca,5,-0.07607351574458751,0.791177105886835
2021-11-01,pca,1,0.03924522616493703,0.9404449890976643
2021-11-01,pca,2,0.005898311781691756,1.0356151809812564
2021-11-01,pca,3,0.042624574818415084,0.9998834129653505
2021-11-01,pca,4,-0.05198421907635181,0.9331352152571362
2021-11-01,pca,5,-0.015575613982690306,0.7788540366935995
2021-11-02,pca,1,0.025417924621904786,0.9643491489415968
2021-11-02,pca,2,0.0032305073260530115,1.038960743410388
2021-11-02,pca,3,0.013352030240214696,1.0132338865319528
2021-11-02,pca,4,-0.03433198323231179,0.9010988326934485
2021-11-02,pca,5,-0.0216285759555212,0.7620085330027077
2021-11-03,pca,1,0.00037081090044049914,0.964706740117855
2021-11-03,pca,2,-0.00046161841862063513,1.038481139995006
2021-11-03,pca,3,0.013876220054876987,1.0272937429085285
2021-11-03,pca,4,0.09286445788302333,0.9847788872905507
2021-11-03,pca,5,-0.06978600707207064,0.7088310001296025
2021-11-04,pca,1,0.02526048907659384,0.9890757041887184
2021-11-04,pca,2,0.01920598869008988,1.0584261970246218
2021-11-04,pca,3,0.015519076290583522,1.043236392877565
2021-11-04,pca,4,0.03331156653941458,1.0175834147211407
2021-11-04,pca,5,0.030324420452028433,0.7303258894069645
2021-11-05,pca,1,-0.03512617625520853,0.954333256673641
2021-11-05,pca,2,-0.005061310454666679,1.0530691734481281
2021-11-05,pca,3,-0.00029285887228863716,1.0429308718440164
2021-11-05,pca,4,0.013494735543441938,1.031315433796195
2021-11-05,pca,5,0.010349378796583097,0.7378843086813887
2021-11-08,pca,1,-0.04788290868009398,0.9086370044939603
2021-11-08,pca,2,0.005827135645244563,1.059205550365636
2021-11-08,pca,3,-0.003657781195266774,1.0391160589130224
2021-11-08,pca,4,0.08404933610944998,1.1179968113261944
2021-11-08,pca,5,-0.04315871615975844,0.706038169244269
2021-11-09,pca,1,-0.035441479805709,0.8764335644484678
2021-11-09,pca,2,0.01748316565794228,1.0777238164684904
2021-11-09,pca,3,-0.007616264256809668,1.0312018764148463
2021-11-09,pca,4,0.01826497628699364,1.138416996574002
2021-11-09,pca,5,-0.012246042274234897,0.6973919959764803
2021-11-10,pca,1,-0.019327611261255206,0.8594941972184915
2021-11-10,pca,2,-0.022343413099212117,1.0536437880302754
2021-11-10,pca,3,-0.041383613126570795,0.9885270169059004
2021-11-10,pca,4,0.0065566725306484,1.145881224023862
2021-11-10,pca,5,-0.008180680680680674,0.6916868547481342
2021-11-11,pca,1,-0.0022622239009006395,0.8575498289028584
2021-11-11,pca,2,-0.034509827190729925,1.0172827229847645
2021-11-11,pca,3,-0.02375058788583878,0.9650489191133507
2021-11-11,pca,4,0.02240845796802471,1.1715586552687496
2021-11-11,pca,5,-0.012932990922121357,0.6827412749347258
2021-11-12,pca,1,-0.008161996323856002,0.8505505103518299
2021-11-12,pca,2,-0.01554847892692579,1.0014655240037103
2021-11-12,pca,3,-0.014658836083464077,0.9509024251955439
2021-11-12,pca,4,-0.006441717791411061,1.1640118050354231
