left,right,score
600029.SH,600115.SH,0.9962839578645232
600026.SH,600027.SH,0.9875628722221224
600027.SH,600048.SH,0.9742633163386206
600026.SH,600048.SH,0.9667689262320506
600021.SH,600048.SH,0.9626890621993361
