model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.018293729985829347,1.3286954247508969,0.521968792094103,8.8319838776834,-0.12082641590981069,0.08749999999999998
pca,5,48,0.007339639508157982,0.3987765986116423,0.4047386875428858,4.5698353356938,-0.11996843517236022,0.09583333333333333
tucker,5,48,0.011505929304255653,0.6557343966943379,0.694627090913719,4.174173772661822,-0.2957834581705726,0.07916666666666665
