from,to,shift_score
2018-11-26,2018-11-27,0.7189796834821434
2018-11-14,2018-11-15,0.6639190637673295
2018-11-23,2018-11-26,0.650127397916469
2018-11-07,2018-11-08,0.6376439413528403
2018-10-24,2018-10-25,0.6265039401570361
