from,to,shift_score
2020-11-02,2020-11-03,0.032041866659661564
2020-11-05,2020-11-06,0.029005183785436504
2020-12-14,2020-12-15,0.02747018832256873
2020-11-30,2020-12-01,0.02535233644763036
2020-11-09,2020-11-10,0.018695746592740252
