from,to,shift_score
2020-11-30,2020-12-01,0.07982388945664999
2020-11-06,2020-11-09,0.06450198631741093
2020-12-22,2020-12-23,0.05587110235886015
2020-11-27,2020-11-30,0.04994875895890719
2020-11-05,2020-11-06,0.04890300631314206
