from,to,shift_score
2020-11-30,2020-12-01,0.8284989120410957
2020-11-05,2020-11-06,0.35092328225278485
2020-11-06,2020-11-09,0.34939392345264775
2020-11-02,2020-11-03,0.30971592965833233
2020-11-13,2020-11-16,0.30735991234250626
