model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.8695423690897971,0.932492557123003,-0.07604682066469093,8.347826086956522,5169.317862827559,-0.03154712807256021,0.008570038137613195,-0.11288312809173998,0.6514470000628434
tucker,"(2, 2, 2)",0.44888138763650287,0.6699861100325162,0.44451540581350013,12.360515021459227,-578.7895709705203,0.06587013988642677,0.08703685311722016,0.24391282843559844,0.9737138556471715
pca,3,0.07259964220528045,0.2694432077549561,0.9101589330740034,0.32790618239781394,136991.29606703643,0.06035280180822189,0.1026107050161555,0.2748815268286251,0.9688188565293482
