from,to,shift_score
2020-12-28,2020-12-29,0.8901630237942681
2020-11-06,2020-11-09,0.6193466648582737
2020-11-26,2020-11-27,0.5106839955509189
2020-12-04,2020-12-07,0.4931910251167521
2020-11-09,2020-11-10,0.4214324321573285
