model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.9345086703534596,0.9666998863936312,0.08421038734504793,6.280373831775701,3197.6545588226218,0.015835664346990238,0.07536630036630036,0.056272086837545546,0.6726992765907198
tucker,"(3, 2, 2)",0.5209791025380515,0.7217888212891992,0.48945658221213695,5.946902654867257,1816.543924845438,-0.01871513280728388,0.012637362637362636,-0.0810312230173819,0.9616256733813012
pca,3,0.04982826918218291,0.22322246567535023,0.9511698363201291,0.327565196197904,56737.33497859071,-0.10842304574890756,-0.06987179487179487,-0.42338561899453303,0.9613253101577155
