from,to,shift_score
2020-12-28,2020-12-29,0.09564089907726889
2020-11-27,2020-11-30,0.09302970726808195
2020-11-30,2020-12-01,0.05857390147151668
2020-12-04,2020-12-07,0.05799537275409421
2020-11-09,2020-11-10,0.05728995397260314
