model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.0028000033895546495,0.1305774820069836,0.34747120789443947,2.03067430663818,-0.20042712476779734,0.10416666666666664
pca,5,48,-0.006325069278055251,-0.27070736378866334,0.340613209550121,-4.6795526813982224,-0.39015993509614966,0.19166666666666665
tucker,5,48,0.0013038954233970783,0.042591452502662275,0.4710083969064976,0.6976131399230496,-0.3463650385598024,0.041666666666666664
