left,right,score
momentum_factor,quality_factor,0.9848847969049308
quality_factor,volatility_factor,0.6523357927774338
momentum_factor,volatility_factor,0.51119402561562
momentum_factor,value_factor,0.17338592759831983
quality_factor,value_factor,0.00017794826452371886
