model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.994678329127465,0.9973356150902589,-0.037622911126801606,3.639810426540284,4888.646609060951,0.09621164136914351,0.006745337995337997,0.2847826742457371,0.5759582753483382
tucker,"(3, 2, 2)",0.5462661758968248,0.7390982180311524,0.43014914160100015,5.1891891891891895,2044.51538511913,0.003425984868779612,0.05244755244755245,0.010820477879500204,0.9525743002822886
pca,3,0.17956179130921374,0.42374732012039174,0.8126857465680912,0.3291428571428571,50240.30266442157,-0.1718910262733272,-0.15646853146853146,-0.5470978252329245,0.9465764450985309
