from,to,shift_score
2022-11-24,2022-11-25,0.028257556912812575
2022-12-01,2022-12-02,0.022327843380889712
2022-12-27,2022-12-28,0.017622955908641595
2022-11-03,2022-11-04,0.01665733174824321
2022-12-02,2022-12-05,0.014696616414938876
