trade_date,model,cumulative_nav,drawdown
2022-10-26,tucker,0.9773176741231329,-0.022682325876867138
2022-10-27,tucker,0.9797030730209926,-0.020296926979007424
2022-10-28,tucker,1.0581118795816022,0.0
2022-10-31,tucker,1.1413258375243274,0.0
2022-11-01,tucker,1.2115969058613696,0.0
2022-11-02,tucker,1.246650968106741,0.0
2022-11-03,tucker,1.2766175364727772,0.0
2022-11-04,tucker,1.2665237248502785,-0.007906684135318476
2022-11-07,tucker,1.2358452215946014,-0.03193776813596605
2022-11-08,tucker,1.2191919700076892,-0.04498259253413639
2022-11-09,tucker,1.219862502852501,-0.044457350771701876
2022-11-10,tucker,1.2293388054937167,-0.03703437374806007
2022-11-11,tucker,1.2091166473771429,-0.05287479387298366
2022-11-14,tucker,1.226765470542291,-0.03905011838410477
2022-11-15,tucker,1.2484670564394296,-0.022050832946511
2022-11-16,tucker,1.2580515508739534,-0.014543107131459787
2022-11-17,tucker,1.2503192177456137,-0.0205999980227628
2022-11-18,tucker,1.2615888874892511,-0.011772240748822327
2022-11-21,tucker,1.292218058488455,0.0
2022-11-22,tucker,1.3116294466420924,0.0
2022-11-23,tucker,1.3151016502199802,0.0
2022-11-24,tucker,1.2991441830208903,-0.012134018078694186
2022-11-25,tucker,1.2537288208239457,-0.0466677457105833
2022-11-28,tucker,1.2081610016883615,-0.08131740121665154
2022-11-29,tucker,1.1608857740369902,-0.11726536588041991
2022-11-30,tucker,1.1204607621624008,-0.14800444362990595
2022-12-01,tucker,1.0868009501482867,-0.17359928035487227
2022-12-02,tucker,1.0716762956130423,-0.18510002977048923
2022-12-05,tucker,1.0380493092053635,-0.21066990598656266
2022-12-06,tucker,1.0383079819436796,-0.21047321188442025
2022-12-07,tucker,1.032005563754716,-0.2152655548853657
2022-12-08,tucker,1.0305052811365392,-0.21640636602945174
2022-12-09,tucker,1.0400723190272356,-0.20913161438641625
2022-12-12,tucker,1.0261316168477814,-0.219732089396939
2022-12-13,tucker,0.9864939609484495,-0.2498724636354639
2022-12-14,tucker,0.9550175667058765,-0.2738070349572381
2022-12-15,tucker,0.9185161651291865,-0.30156260926632994
2022-12-16,tucker,0.8746882632888865,-0.33488923602021536
2022-12-19,tucker,0.862625884435158,-0.344061438679767
2022-12-20,tucker,0.8594352988709402,-0.34648755194917413
2022-12-21,tucker,0.8597877332598427,-0.3462195617228342
2022-12-22,tucker,0.8676172999243227,-0.3402659788471908
2022-12-23,tucker,0.8897480074924418,-0.3234378442581899
2022-12-26,tucker,0.9230736403685136,-0.29809711651254567
2022-12-27,tucker,0.9509358595047063,-0.27691075488678685
2022-12-28,tucker,0.9914724036207943,-0.2460868683002958
2022-12-29,tucker,1.0365368371547392,-0.21181998594454254
2022-12-30,tucker,1.0540301721188898,-0.19851809786522612
