from,to,shift_score
2015-12-03,2015-12-04,0.6864117227942501
2015-12-24,2015-12-25,0.5599764222462384
2015-11-26,2015-11-27,0.4851711346264785
2015-12-18,2015-12-21,0.47468165392007733
2015-12-25,2015-12-28,0.35703615383731996
