left,right,score
momentum_factor,quality_factor,0.9998508044132536
value_factor,volatility_factor,0.9998409352091895
quality_factor,value_factor,-0.9997501507004481
momentum_factor,value_factor,-0.9998826617549796
momentum_factor,volatility_factor,-0.9999508184247619
