left,right,score
600031.SH,600036.SH,0.9967332520836659
600018.SH,600050.SH,0.994957512787807
600016.SH,600031.SH,0.9944907236844853
600011.SH,600028.SH,0.9930198017138716
600016.SH,600036.SH,0.9905107998381483
