trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2015-10-26,tucker,5,-0.013832881801293318,0.0001,-0.013932881801293318,0.9860671181987066,-0.013932881801293373
2015-10-27,tucker,5,0.011330807496152761,0.0,0.011330807496152761,0.9972400548933021,-0.0027599451066978586
2015-10-28,tucker,5,0.03340773805115571,0.0,0.03340773805115571,1.0305555894212977,0.0
2015-10-29,tucker,5,0.043521148385846156,0.0,0.043521148385846156,1.0754065521483651,0.0
2015-10-30,tucker,5,0.06659318635563931,0.0,0.06659318635563931,1.1470213010836567,0.0
2015-11-02,tucker,5,0.05898445752653898,0.0,0.05898445752653898,1.2146777302994611,0.0
2015-11-03,tucker,5,0.02553764079371339,0.0,0.02553764079371339,1.2456977338559718,0.0
2015-11-04,tucker,5,-0.006732119671935188,0.0,-0.006732119671935188,1.237311547636595,-0.0067321196719350995
2015-11-05,tucker,5,-0.017091706052156753,0.0,-0.017091706052156753,1.2161637823694513,-0.023708762313551124
2015-11-06,tucker,5,-0.038729130704306794,0.0,-0.038729130704306794,1.1690628162842207,-0.06151967326337904
2015-11-09,tucker,5,-0.03026485976173534,0.0,-0.03026485976173534,1.1336812940967194,-0.08992264874121048
2015-11-10,tucker,5,-0.019649892102577903,0.0,-0.019649892102577903,1.111404578989008,-0.10780557049844564
2015-11-11,tucker,5,0.004791349056151928,0.0,0.004791349056151928,1.1167297062695498,-0.10353075556074931
2015-11-12,tucker,5,0.014275918718166114,0.0,0.014275918718166114,1.1326720487864153,-0.0907328334937989
2015-11-13,tucker,5,0.017798641163374262,0.0,0.017798641163374262,1.1528320721385488,-0.07454911347551685
2015-11-16,tucker,5,0.009805681206875394,0.0,0.009805681206875394,1.164136375923001,-0.06547443710963752
2015-11-17,tucker,5,0.020210847714880888,0.0,0.020210847714880888,1.187664558936134,-0.04658688327239713
2015-11-18,tucker,5,0.002380776688931685,0.0,0.002380776688931685,1.1904921230323195,-0.04431701954917033
2015-11-19,tucker,5,-0.04427895980242826,0.0,-0.04427895980242826,1.137778370171464,-0.08663366782441739
2015-11-20,tucker,5,-0.039587328728541336,0.0,-0.039587328728541336,1.0927367638112624,-0.1227914010658342
2015-11-23,tucker,5,-0.0303116829150895,0.0,-0.0303116829150895,1.0596140735169544,-0.14938106996711653
2015-11-24,tucker,5,0.00969594433305443,0.0,0.00969594433305443,1.0698880325882958,-0.1411335161728754
2015-11-25,tucker,5,0.014099146879246516,0.0,0.014099146879246516,1.0849725411041062,-0.12902423146773478
2015-11-26,tucker,5,0.030062147203331113,0.0,0.030062147203331113,1.11758914534635,-0.10284082970358344
2015-11-27,tucker,5,0.03184149851952132,0.0,0.03184149851952132,1.1531748584633288,-0.07427393731081522
2015-11-30,tucker,5,0.022955767684743566,0.0,0.022955767684743566,1.1796468726141,-0.05302318487600988
2015-12-01,tucker,5,-0.023313002525955362,0.0,-0.023313002525955362,1.1521457620931121,-0.07510005775901674
2015-12-02,tucker,5,-0.025752298310195876,0.0,-0.025752298310195876,1.1224753607308624,-0.09891835697868934
2015-12-03,tucker,5,-0.016324449716617128,1.9999999999999995e-05,-0.016344449716617127,1.1041291186392552,-0.11364604058361782
2015-12-04,tucker,5,-0.017621654398575725,0.0,-0.017621654398575725,1.0846725368991903,-0.12926506373126256
2015-12-07,tucker,5,-0.018552229728497925,0.0,-0.018552229728497925,1.064549442814444,-0.14541913830154907
2015-12-08,tucker,5,-0.017937401326624934,0.0,-0.017937401326624934,1.0454541922266463,-0.16074809818388724
2015-12-09,tucker,5,-0.0036160700228500043,0.0,-0.0036160700228500043,1.0416737566618726,-0.16378289182766437
2015-12-10,tucker,5,0.02749770531999394,0.0,0.02749770531999394,1.0703173946621316,-0.14078884020360416
2015-12-11,tucker,5,0.06168229805773713,0.0,0.06168229805773713,1.1363370312160619,-0.0877907213505088
2015-12-14,tucker,5,0.05766473413988989,0.0,0.05766473413988989,1.201863604014448,-0.03518841581724519
2015-12-15,tucker,5,0.058911648221559566,0.0,0.058911648221559566,1.2726673698644426,0.0
2015-12-16,tucker,5,0.04472816895188543,0.0,0.04472816895188543,1.3295914510032911,0.0
2015-12-17,tucker,5,0.03513909914135525,0.0,0.03513909914135525,1.376312096817594,0.0
2015-12-18,tucker,5,-0.03428593850847093,0.0,-0.03428593850847093,1.329123944897641,-0.03428593850847106
2015-12-21,tucker,5,-0.018172109708676266,0.0,-0.018172109708676266,1.3049709587545326,-0.05183500038110633
2015-12-22,tucker,5,-0.01317017067387929,0.0,-0.01317017067387929,1.2877842685032796,-0.06432249525308587
2015-12-23,tucker,5,-0.012734161000879495,0.0,-0.012734161000879495,1.271385416293759,-0.07623756324343423
2015-12-24,tucker,5,-0.0652234509817298,0.0,-0.0652234509817298,1.188461271915237,-0.1364885372559893
2015-12-25,tucker,5,-0.030782760077224226,1.9999999999999995e-05,-0.030802760077224225,1.1518533844953591,-0.16308707366682607
2015-12-28,tucker,5,-0.014303944053124606,0.0,-0.014303944053124606,1.1353773381261352,-0.17505822934243265
2015-12-29,tucker,5,-0.0758994075480979,0.0,-0.0758994075480979,1.049202870818825,-0.23767082099702097
2015-12-30,tucker,5,-0.045089552596562534,0.0,-0.045089552596562534,1.001894782790575,-0.2720439026095701
2015-12-31,tucker,5,-0.023682842602106867,0.0,-0.023682842602106867,0.9781670663458739,-0.28928397228531166
