left,right,score
quality_factor,value_factor,0.9999874239377095
momentum_factor,quality_factor,-0.04958044286615791
momentum_factor,value_factor,-0.054588824964199645
value_factor,volatility_factor,-0.6693129230051315
quality_factor,volatility_factor,-0.6730306825203497
