trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2024-10-25,pca,5,0.007153222727275699,0.0001,0.0070532227272756985,1.0070532227272757,0.0
2024-10-28,pca,5,0.06522299473181707,1.9999999999999995e-05,0.06520299473181707,1.0727161087034218,0.0
2024-10-29,pca,5,0.07294891075040096,1.9999999999999995e-05,0.07292891075040095,1.1509481260555712,0.0
2024-10-30,pca,5,0.10354929535635185,1.9999999999999995e-05,0.10352929535635184,1.2701049745378181,0.0
2024-10-31,pca,5,0.07864127380089232,0.0,0.07864127380089232,1.3699876475963222,0.0
2024-11-01,pca,5,0.07357956461231896,0.0,0.07357956461231896,1.4707907422307147,0.0
2024-11-04,pca,5,0.006421919760372962,1.9999999999999995e-05,0.006401919760372962,1.480206626546775,0.0
2024-11-05,pca,5,-0.009838274214294928,1.9999999999999995e-05,-0.009858274214294927,1.4656143437284603,-0.009858274214295082
2024-11-06,pca,5,-0.054315624317336095,1.9999999999999995e-05,-0.054335624317336094,1.3859792733535317,-0.06365824304750589
2024-11-07,pca,5,-0.07414437932287729,0.0,-0.07414437932287729,1.2832167003763615,-0.133082721450841
2024-11-08,pca,5,-0.06418837069562515,0.0,-0.06418837069562515,1.2008491111297868,-0.1887287290887969
2024-11-11,pca,5,-0.01597828228783906,4e-05,-0.01601828228783906,1.1816135710826092,-0.20172390131826645
2024-11-12,pca,5,-0.01196655602745289,0.0,-0.01196655602745289,1.1674737260814505,-0.21127651697851801
2024-11-13,pca,5,-0.004488438691664554,1.9999999999999995e-05,-0.004508438691664554,1.1622102423632832,-0.21483242844639638
2024-11-14,pca,5,-0.011040258271221615,0.0,-0.011040258271221615,1.1493791411221335,-0.22350088122253609
2024-11-15,pca,5,-0.004520080973669516,1.9999999999999995e-05,-0.004540080973669516,1.1441608667519922,-0.22702625009776878
2024-11-18,pca,5,-0.007061998744963849,0.0,-0.007061998744963849,1.136080804146953,-0.2324849897494683
2024-11-19,pca,5,-0.0013591468642823123,0.0,-0.0013591468642823123,1.1345367034844254,-0.2335281553689399
2024-11-20,pca,5,-0.011639252025538949,1.9999999999999995e-05,-0.011659252025538948,1.1213088541262763,-0.2424646437759731
2024-11-21,pca,5,0.009912820656960041,1.9999999999999995e-05,0.009892820656960042,1.132401761521209,-0.23497048235554252
2024-11-22,pca,5,0.020382978818885157,0.0,0.020382978818885157,1.155483482640764,-0.21937690190157355
2024-11-25,pca,5,0.022424987358493586,1.9999999999999995e-05,0.022404987358493587,1.1813720754622785,-0.20188705125693018
2024-11-26,pca,5,0.002146664309500257,0.0,0.002146664309500257,1.1839080847329138,-0.20017377067491338
2024-11-27,pca,5,0.010719487353009182,1.9999999999999995e-05,0.010699487353009183,1.1965752943126389,-0.1916160400496446
2024-11-28,pca,5,0.03427757857899767,1.9999999999999995e-05,0.03425757857899767,1.2375670664832412,-0.16392276301964404
2024-11-29,pca,5,0.03481165495784526,4e-05,0.03477165495784526,1.280599321506189,-0.13485097381725464
2024-12-02,pca,5,0.03522383224282022,1.9999999999999995e-05,0.03520383224282022,1.3256813251907624,-0.1043944126344779
2024-12-03,pca,5,0.032591525183265004,1.9999999999999995e-05,0.032571525183265004,1.3688607878591974,-0.07522317269132905
2024-12-04,pca,5,0.025700296507973276,1.9999999999999995e-05,0.025680296507973276,1.4040135387695594,-0.05147462956233961
2024-12-05,pca,5,0.00012736339213634818,0.0,0.00012736339213634818,1.4041923586964624,-0.05135382215363338
2024-12-06,pca,5,-0.023799696776738967,4e-05,-0.023839696776738965,1.370716838648925,-0.07396925938190302
2024-12-09,pca,5,-0.017814235383678812,0.0,-0.017814235383678812,1.346298566240861,-0.09046578896779611
2024-12-10,pca,5,-0.011665623630778188,0.0,-0.011665623630778188,1.330593153872439,-0.10107607275301456
2024-12-11,pca,5,-0.009264334991637924,0.0,-0.009264334991637924,1.3182660931573846,-0.10940400514702942
2024-12-12,pca,5,-0.03501819095842671,4e-05,-0.03505819095842671,1.272050068729454,-0.1406266896013948
2024-12-13,pca,5,-0.004199355993978493,1.9999999999999995e-05,-0.004219355993978493,1.2666828366473197,-0.14425269152969022
2024-12-16,pca,5,0.007599320777079077,0.0,0.007599320777079077,1.2763087658458232,-0.13774959322850222
2024-12-17,pca,5,-0.008418107333422742,0.0,-0.008418107333422742,1.2655646616643448,-0.1450081097009921
2024-12-18,pca,5,0.0008584243758970045,1.9999999999999995e-05,0.0008384243758970045,1.266625741925958,-0.14429126365897127
2024-12-19,pca,5,-0.000835589258798053,1.9999999999999995e-05,-0.0008555892587980529,1.265542030546249,-0.1450233988624442
2024-12-20,pca,5,0.010156679746639918,4e-05,0.010116679746639918,1.2783451139751978,-0.13637387439786497
2024-12-23,pca,5,-0.0150441223137191,1.9999999999999995e-05,-0.015064122313719099,1.2590879668191302,-0.1493836439872589
2024-12-24,pca,5,-0.0370183190776598,1.9999999999999995e-05,-0.0370383190776598,1.2124534649572414,-0.18088904399393502
2024-12-25,pca,5,-0.039576328714774386,1.9999999999999995e-05,-0.039596328714774386,1.1644447590074274,-0.21332283066182411
2024-12-26,pca,5,-0.02077208821202412,1.9999999999999995e-05,-0.02079208821202412,1.1402335208601158,-0.22967949176108893
2024-12-27,pca,5,-0.03576397396816726,1.9999999999999995e-05,-0.03578397396816726,1.0994314342320257,-0.2572446207750555
2024-12-30,pca,5,-0.03136889468636452,1.9999999999999995e-05,-0.03138889468636452,1.064921496728038,-0.28055889115127797
2024-12-31,pca,5,-0.014952267733802205,1.9999999999999995e-05,-0.014972267733802204,1.0489772069635446,-0.29133055605166447
