model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,0.6189989787577083,0.7867648814974575,-0.041447846577441716,6.309859154929577,2074.6277992362084,-0.0035389331936981454,-0.0010989010989010996,-0.012565012953557652,0.6680520873770351
tucker,"(3, 2, 2)",0.33831501678222603,0.5816485337230947,0.43079478677044136,5.973333333333334,640.2539484029267,0.035535197798720615,0.04826007326007326,0.10455647824156444,0.9637940634451612
pca,3,0.09888525225958178,0.3144602554530251,0.833628428223435,0.329250367466928,58247.97484148081,0.04983591348032185,0.07673992673992674,0.15880121011117188,0.9601087438082405
