trade_date,model,portfolio_return,benchmark_return,excess_return,cumulative_nav,drawdown
2023-10-25,tucker,-0.004016158627535416,0.004510491212696532,-0.008526649840231947,0.991473350159768,-0.008526649840231992
2023-10-26,tucker,-0.007168430446910357,0.0028327513551893446,-0.0100011818020997,0.9815574449328832,-0.018442555067116784
2023-10-27,tucker,0.012430226709876169,0.015472088381556226,-0.003041861671680057,0.9785716829625897,-0.021428317037410327
2023-10-30,tucker,0.005334903354728549,0.008223774226939096,-0.002888870872210547,0.9757447157313089,-0.024255284268691057
2023-10-31,tucker,-0.002598658616780147,-0.004146792195439897,0.0015481335786597496,0.9772552988899325,-0.022744701110067544
2023-11-01,tucker,-0.008661917315582768,-0.0008603037369886435,-0.007801613578594125,0.9696311306803597,-0.030368869319640335
2023-11-02,tucker,-0.011583043362325518,-0.005605091311041033,-0.005977952051284485,0.9638347222737197,-0.03616527772628031
2023-11-03,tucker,-0.013263106859861517,0.009572585146630175,-0.022835692006491694,0.9418248894107145,-0.058175110589285484
2023-11-06,tucker,-0.011347348108159915,0.014601954960765884,-0.0259493030689258,0.9173851899175384,-0.08261481008246163
2023-11-07,tucker,0.0034500490276825335,-0.002400963179797322,0.005851012207479855,0.922752821862707,-0.07724717813729298
2023-11-08,tucker,-0.002387561385235015,-0.0013586068443905974,-0.0010289545408444178,0.9218033511565744,-0.07819664884342559
2023-11-09,tucker,0.002674676267586529,-0.0004090715711621007,0.0030837478387486295,0.9246459602484548,-0.0753540397515452
2023-11-10,tucker,0.0064929034003526455,-0.006821429156055436,0.013314332556408081,0.9369570040601419,-0.06304299593985807
2023-11-13,tucker,0.010006242890844374,0.0007110801354348606,0.009295162755409514,0.9456661719077017,-0.05433382809229825
2023-11-14,tucker,-0.004904628284020984,0.0007576327975002961,-0.00566226108152128,0.9403115631463976,-0.05968843685360237
2023-11-15,tucker,0.0021511759113880258,0.007147391437236861,-0.004996215525848835,0.9356135639154705,-0.06438643608452954
2023-11-16,tucker,0.008025531565275568,-0.010278497560520017,0.018304029125795585,0.9527390618398687,-0.04726093816013133
2023-11-17,tucker,0.012829144294775507,0.00033257305403489035,0.012496571240740616,0.9646450333999869,-0.03535496660001314
2023-11-20,tucker,0.008987660677315846,0.0031147726522489094,0.005872888025066936,0.9703102856650819,-0.02968971433491807
2023-11-21,tucker,6.951558765802001e-05,-0.00020449945819389637,0.0002740150458519164,0.9705761652824991,-0.029423834717500874
2023-11-22,tucker,0.00036237785141042257,-0.011705874331714217,0.012068252183124639,0.9822893232080583,-0.017710676791941715
2023-11-23,tucker,-0.007259802314315955,0.005987682074778178,-0.013247484389094132,0.9692764607332857,-0.03072353926671434
