from,to,shift_score
2023-12-27,2023-12-28,0.010605221707544367
2023-11-23,2023-11-24,0.010394483115202082
2023-11-22,2023-11-23,0.010158914787028532
2023-12-14,2023-12-15,0.009749592763135789
2023-10-25,2023-10-26,0.009559342542446825
