model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,-0.0015800660219253866,-0.07879085395791918,0.2532689533058734,-1.5721494179522224,-0.19730447027876963,0.020833333333333332
pca,5,48,-0.0005875969977973437,-0.040753254969232544,0.3744770003556809,-0.3954166565751394,-0.33024627772351156,0.1875
tucker,5,48,0.004593411189214746,0.23298358789566076,0.3344918929923624,3.460590955812931,-0.22385081886784586,0.020833333333333332
