model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,2,1.6270340085484227,1.2755524326927619,-0.16378885826725398,5.433962264150943,4404.270572620592,-0.07489940556364368,-0.10606060606060606,-0.29520053754742154,0.5828553848647667
tucker,"(3, 2, 2)",0.9570439355957957,0.9782862237585663,0.3154432769894482,5.165919282511211,3351.9519264144506,0.051220849719513385,0.05230186480186479,0.2004002726584583,0.9405330425555197
pca,3,0.3284400175857677,0.5730968657964967,0.7650726222886806,0.3274587833996589,51910.26460030952,-0.05060730712759892,-0.01835664335664336,-0.15497732769883318,0.939724474796094
