from,to,shift_score
2025-11-20,2025-11-21,0.5476104780418634
2025-12-10,2025-12-11,0.45742038150635084
2025-12-22,2025-12-23,0.44631012490940053
2025-12-18,2025-12-19,0.36910065946046283
2025-12-29,2025-12-30,0.3673501880747438
