from,to,shift_score
2017-10-27,2017-10-30,0.0474678205010249
2017-11-16,2017-11-17,0.008966440665915775
2017-12-04,2017-12-05,0.00784777562682674
2017-12-19,2017-12-20,0.005724933045068442
2017-11-20,2017-11-21,0.005611189201680324
