model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,1.5308354400467445,1.2372693482208086,-0.1745945803878859,3.69811320754717,5938.795200006718,-0.019694121700964927,-0.02530326816041102,-0.06970302830203307,0.5615452131710804
tucker,"(3, 2, 2)",0.8452798514197766,0.9193910220465373,0.3514253025404026,5.273542600896861,3066.965653624733,0.04170539859192866,0.055944055944055944,0.15326801468023704,0.962811483303085
pca,3,0.1062969051576829,0.326032061548681,0.9184394576686786,0.3342808413871518,49348.56498756811,0.11331528660209327,0.10583702012273441,0.3097884977562545,0.9569092700257897
