left,right,score
600066.SH,600085.SH,0.9922392976085828
600015.SH,600027.SH,0.9508022412231745
600010.SH,600066.SH,0.9101369648009285
600026.SH,600039.SH,0.878202073919845
600010.SH,600085.SH,0.8759164770039463
