left,right,score
600021.SH,600029.SH,0.9981312461656004
600015.SH,600039.SH,0.9976516104480526
600010.SH,600029.SH,0.9960096083274644
600010.SH,600021.SH,0.9902104013219979
600009.SH,600066.SH,0.9883750152565638
