from,to,shift_score
2021-11-29,2021-11-30,0.39758857704948997
2021-12-02,2021-12-03,0.3661285901167882
2021-12-20,2021-12-21,0.3421745956404835
2021-11-01,2021-11-02,0.33459717307261777
2021-12-28,2021-12-29,0.32055814527693205
