model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,48,0.0022431593663579767,0.10474442871858791,0.2893410416654672,1.9536673990956872,-0.11105377949801964,0.25416666666666665
pca,5,48,0.00957953037961936,0.5412571290474377,0.519323614147744,4.648434213078747,-0.24252664085325948,0.08749999999999998
tucker,5,48,-0.003161655059990389,-0.14761722489681728,0.28238283721964835,-2.821478397774738,-0.18701435967207225,0.0375
