model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,1.353628608096282,1.1634554602975922,-0.13019908069965958,4.186915887850467,5883.483248388547,0.042787482336846545,0.06547619047619048,0.14524809820854098,0.6614843498488577
tucker,"(3, 2, 2)",0.6504824764943591,0.8065249385445927,0.4568859637363172,5.946902654867257,2413.2918284247453,-0.03266341956153556,0.0086996336996337,-0.1722080453255112,0.974978025110128
pca,3,0.1023045051749983,0.3198507545324824,0.9145818454126581,0.327565196197904,58671.00485452798,0.1072894477488512,0.13095238095238096,0.32908572414485826,0.9728431711490785
