from,to,shift_score
2021-12-02,2021-12-03,0.05039474608186249
2021-12-03,2021-12-06,0.03585559624828012
2021-12-09,2021-12-10,0.035015058779356255
2021-12-28,2021-12-29,0.028244708575099434
2021-12-14,2021-12-15,0.024333940724874725
