from,to,shift_score
2021-10-27,2021-10-28,0.030459671797614933
2021-11-24,2021-11-25,0.027961755236589714
2021-12-24,2021-12-27,0.02217206453176248
2021-12-08,2021-12-09,0.02041717025465442
2021-12-14,2021-12-15,0.017961669369785743
