model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.004524072322217306,-0.23015146428456168,0.6780579441376656,-1.6813699110164757,-0.5850122982969467,0.06250000000000001
pca,20,48,0.0004990565550398422,0.004599878721279982,0.45121730080923755,0.27871770795244644,-0.34756109009872316,0.1416666666666667
tucker,20,48,0.006318842918238939,0.3354494189401207,0.3730568551143399,4.268379989715419,-0.17197543544178073,0.020833333333333332
