from,to,shift_score
2017-12-01,2017-12-04,0.10169916988407991
2017-12-18,2017-12-19,0.09968393135469616
2017-12-14,2017-12-15,0.09683385285653756
2017-12-20,2017-12-21,0.0958307911625787
2017-12-19,2017-12-20,0.09450281225035119
