trade_date,model,top_n,gross_return,transaction_cost,net_return,cumulative_nav,drawdown
2017-10-24,cp,20,0.008529572008596631,0.0001,0.008429572008596632,1.0084295720085967,0.0
2017-10-25,cp,20,-0.0024670377027649127,0.0,-0.0024670377027649127,1.0059417382338685,-0.002467037702764907
2017-10-26,cp,20,-0.00565170374560921,0.0,-0.00565170374560921,1.0002564535440275,-0.008104798482148845
2017-10-27,cp,20,0.03513539258903331,0.0,0.03513539258903331,1.035400856729011,0.0
2017-10-30,cp,20,0.039862356469058675,0.0,0.039862356469058675,1.0766743747683116,0.0
2017-10-31,cp,20,0.029570308985451203,0.0,0.029570308985451203,1.108511968706928,0.0
2017-11-01,cp,20,0.05888731938845445,0.0,0.05888731938845445,1.1737892670540975,0.0
2017-11-02,cp,20,0.07773929228771974,0.0,0.07773929228771974,1.2650388139698043,0.0
2017-11-03,cp,20,0.0696685575425122,0.0,0.0696685575425122,1.3531722433743711,0.0
2017-11-06,cp,20,0.05075710961588052,6.500000000000001e-05,0.05069210961588052,1.4217673990646718,0.0
2017-11-07,cp,20,-0.0015508287086668626,3.5e-05,-0.0015858287086668627,1.4195127195061883,-0.0015858287086669698
2017-11-08,cp,20,-0.004604162354252006,5e-05,-0.004654162354252006,1.4129060768456807,-0.006232610358642754
2017-11-09,cp,20,-0.07395951859767805,6.500000000000001e-05,-0.07402451859767804,1.3083163846834454,-0.07979576297491531
2017-11-10,cp,20,-0.04902592141895082,1.5000000000000002e-05,-0.04904092141895082,1.2441553436710588,-0.12492342665224798
2017-11-13,cp,20,-0.07349331152097086,0.0001,-0.07359331152097086,1.152593831883794,-0.1893232095193328
2017-11-14,cp,20,-0.02751621807286512,2.5e-05,-0.02754121807286512,1.1208499938104433,-0.21165023579257125
2017-11-15,cp,20,-0.04669538037836783,8.499999999999999e-05,-0.046780380378367833,1.0684162047528996,-0.24852953763339125
2017-11-16,cp,20,-0.012104640801777427,5.000000000000005e-06,-0.012109640801777427,1.0554780682865437,-0.25762957500579653
2017-11-17,cp,20,-0.0784761623603504,5.000000000000005e-06,-0.07848116236035041,0.9726429226415584,-0.31589166886128894
2017-11-20,cp,20,-0.057313344830931354,0.0,-0.057313344830931354,0.9168975034188379,-0.3551002055455549
2017-11-21,cp,20,-0.0662855258136666,0.0,-0.0662855258136666,0.8561204702874821,-0.3978477275180933
2017-11-22,cp,20,-0.04405381821587177,5.000000000000005e-06,-0.04405881821587177,0.8184008141161992,-0.4243778450296477
2017-11-23,cp,20,-0.014329183001658103,5.000000000000005e-06,-0.014334183001658103,0.8066697070779517,-0.43262891833880146
2017-11-24,cp,20,0.0022703793543530693,5.000000000000005e-06,0.0022653793543530695,0.8084971199781481,-0.43134360760414925
2017-11-27,cp,20,-0.03968474792864703,0.0,-0.03968474792864703,0.7764121155707782,-0.4539105931943924
2017-11-28,cp,20,-0.008494100645459291,0.0,-0.008494100645459291,0.769817192918766,-0.4585491315772183
2017-11-29,cp,20,-0.006503731981110078,5.000000000000005e-06,-0.006508731981110078,0.7648066591356073,-0.4620732901607215
2017-11-30,cp,20,-0.009468515620794265,0.0,-0.009468515620794265,0.7575650753366943,-0.4671666576156772
2017-12-01,cp,20,0.01411133005095302,1.9999999999999995e-05,0.01409133005095302,0.7682401748483387,-0.4596583271259873
2017-12-04,cp,20,0.05203609010057321,8e-05,0.05195609010057321,0.808154930591639,-0.43158428648505076
2017-12-05,cp,20,0.033853030963097455,0.0,0.033853030963097455,0.8355134244799377,-0.41234169173551793
2017-12-06,cp,20,0.0327923327877422,9.999999999999997e-06,0.032782332787742195,0.8629035036098651,-0.39307688150851017
2017-12-07,cp,20,0.010914202450777576,0.0,0.010914202450777576,0.8723214071437485,-0.3864527997212367
2017-12-08,cp,20,-0.023453574783200155,0.0,-0.023453574783200155,0.8518623517863162,-0.4008426748659978
2017-12-11,cp,20,-0.008927115763605203,1.9999999999999995e-05,-0.008947115763605202,0.8442406407102271,-0.4062034048145837
2017-12-12,cp,20,-0.02631200825139505,6.500000000000001e-05,-0.026377008251395048,0.8219720983640504,-0.4218659825054397
2017-12-13,cp,20,-0.029028364067820826,8.499999999999999e-05,-0.029113364067820825,0.7980417254107871,-0.4386974086367508
2017-12-14,cp,20,-0.01892759045433536,9.999999999999997e-06,-0.018937590454335358,0.7829287380494864,-0.4493271272329452
2017-12-15,cp,20,-0.00583122587434064,6.500000000000001e-05,-0.0058962258743406396,0.7783124133664341,-0.4525740188736519
2017-12-18,cp,20,-0.014799074993162764,5.000000000000005e-06,-0.014804074993162764,0.7667902180308479,-0.46067815415145197
2017-12-19,cp,20,-0.011823168131312017,6.500000000000001e-05,-0.011888168131312018,0.7576744869974518,-0.4670897029317891
2017-12-20,cp,20,-0.03409598675945459,5.9999999999999995e-05,-0.03415598675945459,0.7317953672515902,-0.485291779982428
2017-12-21,cp,20,-0.013412482633169798,5e-05,-0.013462482633169797,0.7219435848289315,-0.4922210304555643
2017-12-22,cp,20,0.01317432094842536,5.000000000000005e-06,0.01316932094842536,0.7314510916042005,-0.4855339262347729
2017-12-25,cp,20,0.01291519170715109,5.5e-05,0.012860191707151091,0.7408576928666355,-0.47891779389932676
2017-12-26,cp,20,0.04663543072651517,3.0000000000000004e-05,0.04660543072651517,0.7753856847497373,-0.454632533240082
2017-12-27,cp,20,0.029798973098501,5.5e-05,0.029743973098501,0.7984487356978963,-0.43841113797997744
2017-12-28,cp,20,0.0028270344600116624,0.0,0.0028270344600116624,0.800705977788267,-0.4368235069146881
2017-12-29,cp,20,-0.0028121655544951275,5.000000000000005e-06,-0.0028171655544951273,0.7984502564883635,-0.4384100683321094
