trade_date,stock_code,model,rank,market_id,universe_id,total_score,stock_score,selection_signal,time_regime_score,cluster_label,top_factor_1,top_factor_1_score,top_factor_2,top_factor_2_score,top_factor_3,top_factor_3_score
2017-10-24,600764.SH,cp,2,cn_a,INDUSTRY_C39,0.13670899417461657,0.13670899417461657,0.13670899417461657,0.0,1,volatility_factor,0.6567013263702393,momentum_factor,0.17356589436531067,quality_factor,0.14480344951152802
2017-10-24,600563.SH,cp,2,cn_a,INDUSTRY_C39,0.07352924540484715,0.07352924540484715,0.07352924540484715,0.0,1,volatility_factor,0.666469931602478,momentum_factor,0.18307282030582428,quality_factor,0.1316974014043808
2017-10-24,600707.SH,cp,2,cn_a,INDUSTRY_C39,0.06598729840809608,0.06598729840809608,0.06598729840809608,0.0,1,volatility_factor,0.6568047404289246,momentum_factor,0.17366647720336914,quality_factor,0.14466479420661926
2017-10-24,300115.SZ,cp,2,cn_a,INDUSTRY_C39,0.061113987558523764,0.061113987558523764,0.061113987558523764,0.0,1,volatility_factor,0.662762463092804,momentum_factor,0.1794646829366684,quality_factor,0.13667148351669312
2017-10-24,300136.SZ,cp,2,cn_a,INDUSTRY_C39,0.060590745231236004,0.060590745231236004,0.060590745231236004,0.0,1,volatility_factor,0.6902655959129333,momentum_factor,0.2062310427427292,quality_factor,0.09977194666862488
2017-10-24,600060.SH,cp,2,cn_a,INDUSTRY_C39,0.05981482533788594,0.05981482533788594,0.05981482533788594,0.0,1,volatility_factor,0.6948834657669067,momentum_factor,0.21072521805763245,quality_factor,0.09357636421918869
2017-10-24,600498.SH,cp,2,cn_a,INDUSTRY_C39,0.04835092812593082,0.04835092812593082,0.04835092812593082,0.0,1,volatility_factor,0.5055870413780212,quality_factor,0.3475465774536133,value_factor,0.12036709487438202
2017-10-24,300373.SZ,cp,2,cn_a,INDUSTRY_C39,0.04808299831042659,0.04808299831042659,0.04808299831042659,0.0,1,volatility_factor,0.48507222533226013,quality_factor,0.37507033348083496,value_factor,0.13332344591617584
2017-10-24,002273.SZ,cp,2,cn_a,INDUSTRY_C39,0.046354868447196856,0.046354868447196856,0.046354868447196856,0.0,0,quality_factor,0.44304466247558594,volatility_factor,0.28668177127838135,value_factor,0.17367404699325562
2017-10-24,603501.SH,cp,2,cn_a,INDUSTRY_C39,0.04248820059855972,0.04248820059855972,0.04248820059855972,0.0,0,quality_factor,0.4191073477268219,volatility_factor,0.3644920885562897,value_factor,0.15901516377925873
2017-10-24,002138.SZ,cp,2,cn_a,INDUSTRY_C39,0.04222831713953176,0.04222831713953176,0.04222831713953176,0.0,1,volatility_factor,0.6386696696281433,momentum_factor,0.2550105154514313,value_factor,0.05717514082789421
2017-10-24,603228.SH,cp,2,cn_a,INDUSTRY_C39,0.04171694712749875,0.04171694712749875,0.04171694712749875,0.0,0,volatility_factor,0.42188483476638794,momentum_factor,0.2502816915512085,quality_factor,0.212782621383667
2017-10-24,002583.SZ,cp,2,cn_a,INDUSTRY_C39,0.034538759237647404,0.034538759237647404,0.034538759237647404,0.0,1,volatility_factor,0.4744024872779846,quality_factor,0.38529497385025024,value_factor,0.13830889761447906
2017-10-24,603019.SH,cp,2,cn_a,INDUSTRY_C39,0.03409043895184728,0.03409043895184728,0.03409043895184728,0.0,1,volatility_factor,0.504944384098053,quality_factor,0.3484087586402893,value_factor,0.12077295780181885
2017-10-24,600601.SH,cp,2,cn_a,INDUSTRY_C39,0.03219705136420288,0.03219705136420288,0.03219705136420288,0.0,0,quality_factor,0.34215113520622253,volatility_factor,0.25049957633018494,momentum_factor,0.24654316902160645
2017-10-24,601231.SH,cp,2,cn_a,INDUSTRY_C39,0.027030007656644577,0.027030007656644577,0.027030007656644577,0.0,1,volatility_factor,0.6963395476341248,momentum_factor,0.21294966340065002,quality_factor,0.08984367549419403
2017-10-24,300627.SZ,cp,2,cn_a,INDUSTRY_C39,0.021543838531760354,0.021543838531760354,0.021543838531760354,0.0,0,quality_factor,0.40807873010635376,volatility_factor,0.40034180879592896,value_factor,0.1522613763809204
2017-10-24,603160.SH,cp,2,cn_a,INDUSTRY_C39,0.01960004872586788,0.01960004872586788,0.01960004872586788,0.0,1,volatility_factor,0.5173352956771851,momentum_factor,0.25236380100250244,quality_factor,0.1407327651977539
2017-10-24,002465.SZ,cp,2,cn_a,INDUSTRY_C39,0.015562533033858355,0.015562533033858355,0.015562533033858355,0.0,1,volatility_factor,0.5921505689620972,quality_factor,0.23140829801559448,momentum_factor,0.11074411869049072
2017-10-24,300623.SZ,cp,2,cn_a,INDUSTRY_C39,0.014591728810990068,0.014591728810990068,0.014591728810990068,0.0,0,quality_factor,0.4395081102848053,volatility_factor,0.2981777787208557,value_factor,0.1715083122253418
2017-10-24,002402.SZ,cp,2,cn_a,INDUSTRY_C39,0.009153182902189215,0.009153182902189215,0.009153182902189215,0.0,0,volatility_factor,0.4606946110725403,momentum_factor,0.25112825632095337,quality_factor,0.1834874451160431
2017-10-24,002152.SZ,cp,2,cn_a,INDUSTRY_C39,0.007914681228371884,0.007914681228371884,0.007914681228371884,0.0,0,quality_factor,0.4543430507183075,volatility_factor,0.24995538592338562,value_factor,0.18059302866458893
2017-10-24,002281.SZ,cp,2,cn_a,INDUSTRY_C39,0.0068996262395481164,0.0068996262395481164,0.0068996262395481164,0.0,1,volatility_factor,0.5420137643814087,quality_factor,0.2986745834350586,value_factor,0.09736146032810211
2017-10-24,300679.SZ,cp,2,cn_a,INDUSTRY_C39,0.00645594880472878,0.00645594880472878,0.00645594880472878,0.0,0,quality_factor,0.4341834485530853,momentum_factor,0.24388360977172852,value_factor,0.19335618615150452
2017-10-24,600118.SH,cp,2,cn_a,INDUSTRY_C39,0.005504462298129714,0.005504462298129714,0.005504462298129714,0.0,0,volatility_factor,0.44605571031570435,quality_factor,0.39401549100875854,value_factor,0.14364922046661377
2017-10-24,600562.SH,cp,2,cn_a,INDUSTRY_C39,0.0044944482803878204,0.0044944482803878204,0.0044944482803878204,0.0,0,quality_factor,0.4768829047679901,value_factor,0.19439615309238434,volatility_factor,0.17668740451335907
2017-10-24,002185.SZ,cp,2,cn_a,INDUSTRY_C39,0.00406132490541242,0.00406132490541242,0.00406132490541242,0.0,0,volatility_factor,0.43927818536758423,quality_factor,0.3961004614830017,value_factor,0.1449260413646698
2017-10-24,300735.SZ,cp,2,cn_a,INDUSTRY_C39,-0.0007639242733771954,-0.0007639242733771954,-0.0007639242733771954,0.0,0,quality_factor,0.48120611906051636,value_factor,0.19704364240169525,volatility_factor,0.16263441741466522
2017-10-24,603659.SH,cp,2,cn_a,INDUSTRY_C39,-0.0007639242733771954,-0.0007639242733771954,-0.0007639242733771954,0.0,0,quality_factor,0.48120611906051636,value_factor,0.19704364240169525,volatility_factor,0.16263441741466522
2017-10-24,600363.SH,cp,2,cn_a,INDUSTRY_C39,-0.0057835986879184375,-0.0057835986879184375,-0.0057835986879184375,0.0,0,quality_factor,0.4003145694732666,momentum_factor,0.2448623776435852,value_factor,0.18137741088867188
2017-10-24,002436.SZ,cp,2,cn_a,INDUSTRY_C39,-0.005971217549659591,-0.005971217549659591,-0.005971217549659591,0.0,0,quality_factor,0.4778604507446289,value_factor,0.19499479234218597,volatility_factor,0.17350980639457703
2017-10-24,600884.SH,cp,2,cn_a,INDUSTRY_C39,-0.006833363829968705,-0.006833363829968705,-0.006833363829968705,0.0,0,quality_factor,0.442757248878479,momentum_factor,0.24363583326339722,value_factor,0.1963885873556137
2017-10-24,002156.SZ,cp,2,cn_a,INDUSTRY_C39,-0.0073683176249065545,-0.0073683176249065545,-0.0073683176249065545,0.0,1,volatility_factor,0.7016733288764954,momentum_factor,0.24413740634918213,value_factor,0.02878798544406891
2017-10-24,300037.SZ,cp,2,cn_a,INDUSTRY_C39,-0.009070932052478602,-0.009070932052478602,-0.009070932052478602,0.0,0,quality_factor,0.4879002571105957,value_factor,0.2011430412530899,momentum_factor,0.1700821965932846
2017-10-24,002841.SZ,cp,2,cn_a,INDUSTRY_C39,-0.01075613528102928,-0.01075613528102928,-0.01075613528102928,0.0,0,quality_factor,0.5167022347450256,value_factor,0.21878096461296082,momentum_factor,0.21726571023464203
2017-10-24,600699.SH,cp,2,cn_a,INDUSTRY_C39,-0.011923689534221793,-0.011923689534221793,-0.011923689534221793,0.0,0,quality_factor,0.44617950916290283,volatility_factor,0.2764916718006134,value_factor,0.1755937933921814
2017-10-24,002025.SZ,cp,2,cn_a,INDUSTRY_C39,-0.01317326291446316,-0.01317326291446316,-0.01317326291446316,0.0,0,quality_factor,0.4740837812423706,value_factor,0.19268201291561127,volatility_factor,0.1857862025499344
2017-10-24,600435.SH,cp,2,cn_a,INDUSTRY_C39,-0.01568848833608435,-0.01568848833608435,-0.01568848833608435,0.0,0,volatility_factor,0.35606932640075684,quality_factor,0.262462854385376,momentum_factor,0.24884602427482605
2017-10-24,600171.SH,cp,2,cn_a,INDUSTRY_C39,-0.017972236134423603,-0.017972236134423603,-0.017972236134423603,0.0,0,volatility_factor,0.3888266384601593,momentum_factor,0.24956056475639343,quality_factor,0.237736314535141
2017-10-24,300570.SZ,cp,2,cn_a,INDUSTRY_C39,-0.021902487620698206,-0.021902487620698206,-0.021902487620698206,0.0,0,quality_factor,0.4632161855697632,volatility_factor,0.22111238539218903,value_factor,0.18602682650089264
2017-10-24,603920.SH,cp,2,cn_a,INDUSTRY_C39,-0.022739674523539255,-0.022739674523539255,-0.022739674523539255,0.0,0,quality_factor,0.4570527672767639,volatility_factor,0.24114714562892914,value_factor,0.182252436876297
