model,exposure_type,name,weight
pca,industry,C39计算机、通信和其他电子设备制造业,1.0
pca,style,momentum_factor,0.3469387755102041
pca,style,value_factor,0.33163265306122447
pca,style,volatility_factor,0.2724489795918367
pca,style,quality_factor,0.04897959183673469
