from,to,shift_score
2017-11-16,2017-11-17,0.061369740641864935
2017-11-10,2017-11-13,0.047612671519287594
2017-12-01,2017-12-04,0.045784267226361794
2017-12-04,2017-12-05,0.04135085593724623
2017-12-12,2017-12-13,0.03971939744979298
