from,to,shift_score
2017-11-16,2017-11-17,0.611203918714611
2017-12-12,2017-12-13,0.4959152357458332
2017-12-14,2017-12-15,0.471505520404527
2017-12-04,2017-12-05,0.431313255852212
2017-12-08,2017-12-11,0.41407938781152814
