model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,20,48,-0.005610655833956281,-0.24648543247189325,0.36514870660153714,-3.8720807292900075,-0.3288349363905345,0.10937500000000001
pca,20,48,0.00012722607770799537,-0.003557634605810489,0.3202368970185142,0.10011641969089295,-0.23375018047677376,0.08125
tucker,20,48,-0.0023048432670477333,-0.11054531977905224,0.258998187333057,-2.2425659008536867,-0.2647880601618776,0.020833333333333332
