model,rank,mse,rmse,explained_variance,compression_ratio,bic,ic_mean,rank_ic_mean,ir,rolling_stability
cp,3,0.8721280148937945,0.933877944323451,0.028840824443859714,8.626086956521739,5182.775933999736,-0.07560324095354572,-0.06880880376344085,-0.3897975930240755,0.5986151178229281
tucker,"(3, 2, 2)",0.4372836407443444,0.6612742553164643,0.5130622881307392,11.880239520958083,-568.9022997751626,0.04379803539639902,0.08518985215053763,0.14851846028024632,0.9669369392057988
pca,3,0.1172431551658049,0.34240787836410086,0.8694437468285094,0.32960460737623215,144192.64910988163,0.059441794498233606,0.09710181451612904,0.23279678802165293,0.9690254345978325
