left,right,score
601106.SH,601608.SH,0.9974485356709714
601106.SH,601399.SH,0.9969321626184116
600528.SH,688425.SH,0.9939614230665729
300450.SZ,688012.SH,0.99133013349001
601399.SH,601608.SH,0.990790683983011
