from,to,shift_score
2023-11-27,2023-11-28,0.09480619820829747
2023-11-21,2023-11-22,0.08851978504478157
2023-10-30,2023-10-31,0.08685341370836948
2023-11-24,2023-11-27,0.08246646294354229
2023-10-26,2023-10-27,0.07877081916294404
