left,right,score
quality_factor,volatility_factor,0.643470558897669
momentum_factor,value_factor,-0.016055769899725073
momentum_factor,volatility_factor,-0.10491475283362078
momentum_factor,quality_factor,-0.3111501589156815
quality_factor,value_factor,-0.8448577707797628
