from,to,shift_score
2019-11-08,2019-11-11,0.033446385867415176
2019-12-23,2019-12-24,0.02669349374891618
2019-12-12,2019-12-13,0.02396263180850379
2019-12-06,2019-12-09,0.021566192034917726
2019-10-25,2019-10-28,0.01766271823879009
