from,to,shift_score
2019-11-08,2019-11-11,0.3351878096805044
2019-12-23,2019-12-24,0.3041270734541016
2019-12-30,2019-12-31,0.28319219621146363
2019-12-27,2019-12-30,0.2485190720369845
2019-12-06,2019-12-09,0.2482251377464549
