left,right,score
002837.SZ,300724.SZ,0.9995023946901892
300529.SZ,603338.SH,0.9977854174603212
300003.SZ,300724.SZ,0.9971166260393103
300529.SZ,300751.SZ,0.9957101523712634
002837.SZ,300003.SZ,0.9943807855338161
