model,top_n,observation_count,mean_daily_return,cumulative_return,annualized_volatility,sharpe_ratio,max_drawdown,average_turnover
cp,5,49,0.007729556302391054,0.4495465449600653,0.2505671949409273,7.773755812933784,-0.11198809268386145,0.11428571428571425
pca,5,49,0.003551884792266618,0.1801353467166631,0.28905746334210497,3.096529518048976,-0.16511637276998037,0.1387755102040816
tucker,5,49,0.0017599416333868012,0.08172894899263561,0.27945699315296096,1.587025204163422,-0.1742867573675072,0.02040816326530612
