left,right,score
600000.SH,600016.SH,0.9807264885626692
600028.SH,600089.SH,0.9730374708831303
600019.SH,600104.SH,0.9714423647219986
600018.SH,600031.SH,0.9707523015459094
600111.SH,600118.SH,0.9674087892167856
