from,to,shift_score
2019-12-20,2019-12-23,0.02661689183612289
2019-12-12,2019-12-13,0.024417358241650772
2019-11-07,2019-11-08,0.022571525603012597
2019-11-08,2019-11-11,0.02095407247333026
2019-11-15,2019-11-18,0.01760702587672441
