left,right,score
600019.SH,600104.SH,0.9999992965243085
600000.SH,600031.SH,0.9999968997778776
600000.SH,600016.SH,0.9999888084859555
600016.SH,600031.SH,0.9999739370139431
600016.SH,600036.SH,0.9999372956712689
