left,right,score
momentum_factor,volatility_factor,0.9709182204371228
quality_factor,value_factor,0.930274607177467
momentum_factor,quality_factor,0.24465188980820665
quality_factor,volatility_factor,0.005401073951896899
momentum_factor,value_factor,-0.12812187005734202
