left,right,score
002130.SZ,002152.SZ,0.9999486277955897
300136.SZ,300346.SZ,0.9997845948262409
603019.SH,603501.SH,0.9997375530518819
002414.SZ,300346.SZ,0.9997031661868266
002185.SZ,600060.SH,0.9995859023088615
