left,right,score
600118.SH,600562.SH,0.9995795246663639
300679.SZ,600699.SH,0.9973264779609815
002152.SZ,600601.SH,0.9970796605614305
002025.SZ,603228.SH,0.9969447123517334
300390.SZ,300458.SZ,0.994022767245754
