from,to,shift_score
2024-11-01,2024-11-04,0.08021226554018145
2024-10-30,2024-10-31,0.07637657613673825
2024-11-26,2024-11-27,0.03920263632920459
2024-12-30,2024-12-31,0.03862399388203894
2024-11-22,2024-11-25,0.038441116434434694
